2019 BlueValue Bronze $7900 Plan 540_M01906_508,57129MN0180076,2019-01-01
2019 BlueValue Platinum No Deductible Plan 682_M00658R01_508,57129MN0180075,2019-01-01
2019 BlueValue Platinum No Deductible Plan 682_M00658R01_508,57129MN0180074,2019-01-01
2019 BlueValue Gold $1000 Plan 680_M00657R01_508,57129MN0180073,2019-01-01
2019 BlueValue Gold $1000 Plan 680_M00657R01_508,57129MN0180072,2019-01-01
2019 BlueValue Silver $2500 Plan 678_M00656R01_508,57129MN0180071,2019-01-01
2019 BlueValue Silver $2500 Plan 678_M00656R01_508,57129MN0180070,2019-01-01
2019 BlueValue HSA Silver $4000 Plan 677_M00655R01_508,57129MN0180069,2019-01-01
2019 BlueValue HSA Silver $4000 Plan 677_M00655R01_508,57129MN0180068,2019-01-01
2019 BlueValue HSA Bronze $6750 Plan 676_M00654R01_508,57129MN0180067,2019-01-01
2019 BlueValue HSA Bronze $6750 Plan 676_M00654R01_508,57129MN0180066,2019-01-01
2019 BlueValue HSA Bronze $5500 Plan 654_M00659R01_508,57129MN0180065,2019-01-01
2019 BlueValue HSA Bronze $5500 Plan 654_M00659R01_508,57129MN0180064,2019-01-01
2019 BlueValue HSA Bronze $5500 Plan 654_M00659R01_508,57129MN0180063,2019-01-01
2019 BlueValue HSA Bronze $5500 Plan 654_M00659R01_508,57129MN0180062,2019-01-01
2019 BlueValue HSA Bronze $5500 Plan 654_M00659R01_508,57129MN0180061,2019-01-01
2019 BlueValue HSA Bronze $5500 Plan 654_M00659R01_508,57129MN0180060,2019-01-01
2019 BlueValue HSA Bronze $5500 Plan 654_M00659R01_508,57129MN0180059,2019-01-01
2019 BlueValue HSA Bronze $5500 Plan 654_M00659R01_508,57129MN0180058,2019-01-01
2019 BlueValue HSA Bronze $5500 Plan 654_M00659R01_508,57129MN0180057,2019-01-01
2019 BlueValue Platinum No Deductible Plan 682_M00658R01_508,57129MN0180050,2019-01-01
2019 BlueValue Platinum No Deductible Plan 682_M00658R01_508,57129MN0180049,2019-01-01
2019 BlueValue Platinum No Deductible Plan 682_M00658R01_508,57129MN0180048,2019-01-01
2019 BlueValue Platinum No Deductible Plan 682_M00658R01_508,57129MN0180047,2019-01-01
2019 BlueValue Platinum No Deductible Plan 682_M00658R01_508,57129MN0180046,2019-01-01
2019 BlueValue Platinum No Deductible Plan 682_M00658R01_508,57129MN0180045,2019-01-01
2019 BlueValue Gold $1000 Plan 680_M00657R01_508,57129MN0180044,2019-01-01
2019 BlueValue Gold $1000 Plan 680_M00657R01_508,57129MN0180043,2019-01-01
2019 BlueValue Gold $1000 Plan 680_M00657R01_508,57129MN0180042,2019-01-01
2019 BlueValue Gold $1000 Plan 680_M00657R01_508,57129MN0180041,2019-01-01
2019 BlueValue Gold $1000 Plan 680_M00657R01_508,57129MN0180040,2019-01-01
2019 BlueValue Gold $1000 Plan 680_M00657R01_508,57129MN0180039,2019-01-01
2019 BlueValue Silver $2500 Plan 678_M00656R01_508,57129MN0180032,2019-01-01
2019 BlueValue Silver $2500 Plan 678_M00656R01_508,57129MN0180031,2019-01-01
2019 BlueValue Silver $2500 Plan 678_M00656R01_508,57129MN0180030,2019-01-01
2019 BlueValue Silver $2500 Plan 678_M00656R01_508,57129MN0180029,2019-01-01
2019 BlueValue Silver $2500 Plan 678_M00656R01_508,57129MN0180028,2019-01-01
2019 BlueValue Silver $2500 Plan 678_M00656R01_508,57129MN0180027,2019-01-01
2019 BlueValue HSA Silver $4000 Plan 677_M00655R01_508,57129MN0180026,2019-01-01
2019 BlueValue HSA Silver $4000 Plan 677_M00655R01_508,57129MN0180025,2019-01-01
2019 BlueValue HSA Silver $4000 Plan 677_M00655R01_508,57129MN0180024,2019-01-01
2019 BlueValue HSA Silver $4000 Plan 677_M00655R01_508,57129MN0180023,2019-01-01
2019 BlueValue HSA Silver $4000 Plan 677_M00655R01_508,57129MN0180022,2019-01-01
2019 BlueValue HSA Silver $4000 Plan 677_M00655R01_508,57129MN0180021,2019-01-01
2019 BlueValue HSA Bronze $6750 Plan 676_M00654R01_508,57129MN0180020,2019-01-01
2019 BlueValue HSA Bronze $6750 Plan 676_M00654R01_508,57129MN0180019,2019-01-01
2019 BlueValue HSA Bronze $6750 Plan 676_M00654R01_508,57129MN0180018,2019-01-01
2019 BlueValue HSA Bronze $6750 Plan 676_M00654R01_508,57129MN0180017,2019-01-01
2019 BlueValue HSA Bronze $6750 Plan 676_M00654R01_508,57129MN0180016,2019-01-01
2019 BlueValue HSA Bronze $6750 Plan 676_M00654R01_508,57129MN0180015,2019-01-01
2019 BlueValue Platinum No Deductible Plan 682_M00658R01_508,57129MN0180007,2019-01-01
2019 BlueValue Gold $1000 Plan 680_M00657R01_508,57129MN0180006,2019-01-01
2019 BlueValue Silver $2500 Plan 678_M00656R01_508,57129MN0180004,2019-01-01
2019 BlueValue HSA Silver $4000 Plan 677_M00655R01_508,57129MN0180003,2019-01-01
2019 BlueValue HSA Bronze $6750 Plan 676_M00654R01_508,57129MN0180002,2019-01-01
2019 High Value Platinum No Deductible Plan 559_M01932_508,57129MN0220015,2019-01-01
2019 High Value HSA Gold $2200 Plan 558_M01931_508,57129MN0220014,2019-01-01
2019 High Value Gold $2000 Plan 557_M01930_508,57129MN0220013,2019-01-01
2019 High Value Gold $500 Plan 556_M01929_508,57129MN0220012,2019-01-01
2019 High Value HSA Silver $3675 Plan 555_M01928_508,57129MN0220011,2019-01-01
2019 High Value HSA Silver $4500 Plan 554_M01927_508,57129MN0220010,2019-01-01
2019 High Value HSA Silver $2700 Plan 553_M01919_508,57129MN0220009,2019-01-01
2019 High Value Silver $3800 Plan 552_M01918_508,57129MN0220008,2019-01-01
2019 High Value Silver $3000 Plan 551_M01916_508,57129MN0220007,2019-01-01
2019 High Value Bronze $7900 Plan 550_M01915_508,57129MN0220006,2019-01-01
2019 High Value Gold $1000 Plan 664_M00664R01_508,57129MN0220005,2019-01-01
2019 High Value Silver $2500 Plan 662_M00663R01_508,57129MN0220004,2019-01-01
2019 High Value HSA Silver $4000 Plan 660_M00662R01_508,57129MN0220003,2019-01-01
2019 High Value HSA Gold $2200 Plan 558_M01931_508,57129MN0220002,2019-01-01
2019 High Value HSA Bronze $6750 Plan 656_M00660R01_508,57129MN0220001,2019-01-01
2019 BlueAccess Gold $2000 Plan 652_M01905_508,49316MN1070029,2019-01-01
2019 BlueAccess Bronze $7900 Plan 618_M01904_508,49316MN1070028,2019-01-01
2019 BlueAccess HSA Silver $3675 Plan 642_M00653R01_508,49316MN1070027,2019-01-01
2019 BlueAccess HSA Silver $4500 Plan 640_M00652R01_508,49316MN1070026,2019-01-01
2019 BlueAccess HSA Silver $2700 Plan 632_M00650R01_508,49316MN1070022,2019-01-01
2019 BlueAccess HSA Silver $4000 Plan 645_M00649R01_508,49316MN1070020,2019-01-01
2019 BlueAccess Platinum No Deductible Plan 655_M00636R01_508,49316MN1070019,2019-01-01
2019 BlueAccess HSA Gold $2200 Plan 653_M00646R01_508,49316MN1070018,2019-01-01
2019 BlueAccess Gold $1000 Plan 637_M00640R01_508,49316MN1070011,2019-01-01
2019 BlueAccess Gold $500 Plan 635_M00638R01_508,49316MN1070010,2019-01-01
